#id z L L_errmin L_errmax LUV LUV_errmin LUV_errmax EW EW_errmin EW_errmax Mstar Mstar_errmin Mstar_errmax
     50141  7.575e+00  8.939e+00  8.268e+00  9.272e+00  1.014e+01  9.950e+00  1.032e+01  5.651e+02  1.227e+02  1.643e+03  4.374e+08  8.208e+07  1.121e+09
     50153  7.575e+00  8.595e+00  8.253e+00  8.981e+00  9.868e+00  9.684e+00  1.005e+01  3.797e+02  1.541e+02  1.051e+03  1.383e+08  6.285e+07  5.372e+08
     50154  8.050e+00  8.305e+00  7.798e+00  8.790e+00  9.717e+00  9.530e+00  9.891e+00  5.295e+02  1.362e+02  1.754e+03  5.776e+07  1.705e+07  2.328e+08
     50161  7.575e+00  8.756e+00  7.981e+00  9.065e+00  9.798e+00  9.608e+00  9.981e+00  1.057e+03  1.710e+02  2.698e+03  5.916e+07  2.349e+07  2.396e+08
     50164  8.050e+00  8.952e+00  8.274e+00  9.251e+00  1.014e+01  9.802e+00  1.016e+01  1.165e+03  2.202e+02  2.893e+03  8.612e+07  3.210e+07  3.726e+08
     50169  7.575e+00  8.668e+00  8.176e+00  9.156e+00  9.851e+00  9.665e+00  1.021e+01  4.942e+02  1.398e+02  1.639e+03  1.348e+08  5.179e+07  5.410e+08
     60283  7.575e+00  9.004e+00  8.187e+00  9.324e+00  9.813e+00  9.626e+00  1.001e+01  7.871e+02  1.299e+02  2.114e+03  1.936e+08  7.676e+07  7.390e+08
     60293  9.000e+00  9.187e+00  8.558e+00  9.469e+00  1.054e+01  1.036e+01  1.055e+01  8.490e+02  1.608e+02  2.052e+03  3.028e+08  8.099e+07  8.993e+08
     60294  7.575e+00  9.127e+00  8.826e+00  9.330e+00  1.003e+01  9.843e+00  1.021e+01  1.630e+03  6.242e+02  3.134e+03  8.966e+07  4.219e+07  3.337e+08
     70291  7.575e+00  9.667e+00  9.550e+00  9.762e+00  1.044e+01  1.043e+01  1.063e+01  2.266e+03  1.404e+03  3.444e+03  1.961e+08  1.156e+08  4.639e+08
     70304  7.575e+00  9.342e+00  8.832e+00  9.564e+00  1.013e+01  9.936e+00  1.032e+01  7.682e+02  2.188e+02  1.871e+03  9.745e+08  1.870e+08  2.050e+09
     70305  7.575e+00  9.091e+00  8.710e+00  9.411e+00  1.038e+01  1.018e+01  1.058e+01  3.145e+02  1.142e+02  9.121e+02  8.215e+08  2.200e+08  2.173e+09
     70307  7.575e+00  9.308e+00  9.212e+00  9.546e+00  1.046e+01  1.026e+01  1.051e+01  6.002e+02  3.912e+02  1.062e+03  3.175e+08  2.703e+08  5.381e+08
     70309  7.575e+00  9.445e+00  9.166e+00  9.721e+00  1.046e+01  1.044e+01  1.066e+01  3.699e+02  1.589e+02  9.142e+02  1.234e+09  5.538e+08  4.176e+09
     70313  7.575e+00  9.436e+00  9.113e+00  9.661e+00  1.009e+01  1.006e+01  1.028e+01  4.265e+02  1.756e+02  1.001e+03  8.406e+08  5.517e+08  3.686e+09
     70318  8.050e+00  8.906e+00  8.697e+00  9.187e+00  1.048e+01  1.027e+01  1.067e+01  4.444e+02  2.244e+02  9.673e+02  1.511e+08  8.164e+07  4.204e+08
     70322  7.575e+00  9.639e+00  9.481e+00  9.749e+00  1.043e+01  1.036e+01  1.062e+01  2.565e+03  1.413e+03  4.093e+03  1.353e+08  8.295e+07  4.038e+08
     70323  7.575e+00  9.692e+00  9.444e+00  9.858e+00  1.046e+01  1.026e+01  1.066e+01  1.948e+03  8.087e+02  3.698e+03  2.903e+08  1.313e+08  1.337e+09
     70324  8.050e+00  9.503e+00  9.097e+00  9.719e+00  1.059e+01  1.040e+01  1.078e+01  7.723e+02  3.121e+02  1.554e+03  1.048e+09  2.800e+08  2.045e+09
     80618  7.575e+00  7.737e+00  7.378e+00  8.260e+00  9.495e+00  9.308e+00  9.499e+00  4.303e+02  1.535e+02  1.438e+03  1.562e+07  5.848e+06  4.828e+07
     80619  7.575e+00  8.617e+00  7.932e+00  8.883e+00  1.005e+01  9.871e+00  1.006e+01  8.094e+02  1.549e+02  1.771e+03  6.238e+07  2.434e+07  1.811e+08
     80647  7.575e+00  8.388e+00  7.591e+00  8.677e+00  9.451e+00  9.263e+00  9.635e+00  1.009e+03  1.604e+02  2.558e+03  2.523e+07  1.048e+07  1.003e+08
     80651  7.575e+00  8.325e+00  7.628e+00  8.640e+00  9.743e+00  9.560e+00  9.746e+00  8.540e+02  1.565e+02  2.074e+03  2.903e+07  1.161e+07  9.046e+07
     80667  7.575e+00  7.763e+00  7.399e+00  8.282e+00  9.513e+00  9.325e+00  9.517e+00  4.313e+02  1.542e+02  1.460e+03  1.611e+07  6.073e+06  4.985e+07
     80674  7.575e+00  9.328e+00  9.006e+00  9.505e+00  1.043e+01  1.025e+01  1.061e+01  7.622e+02  3.329e+02  1.554e+03  8.446e+08  1.991e+08  1.511e+09
     80675  7.575e+00  8.099e+00  7.346e+00  8.471e+00  9.205e+00  9.016e+00  9.388e+00  8.656e+02  1.531e+02  2.611e+03  1.873e+07  5.875e+06  8.436e+07
     80676  7.575e+00  9.147e+00  8.928e+00  9.310e+00  1.021e+01  1.003e+01  1.040e+01  8.619e+02  4.411e+02  1.603e+03  4.333e+08  1.273e+08  8.576e+08
     80679  7.575e+00  9.063e+00  8.887e+00  9.189e+00  1.028e+01  1.027e+01  1.028e+01  1.524e+03  8.761e+02  2.320e+03  7.202e+07  3.508e+07  1.821e+08
     80680  7.575e+00  8.562e+00  7.864e+00  8.861e+00  9.984e+00  9.801e+00  9.989e+00  8.525e+02  1.600e+02  1.965e+03  4.474e+07  1.880e+07  1.241e+08
     80682  7.575e+00  8.788e+00  8.097e+00  9.078e+00  9.726e+00  9.542e+00  9.913e+00  5.757e+02  1.199e+02  1.484e+03  2.904e+08  7.421e+07  7.088e+08
     80683  8.050e+00  7.907e+00  7.524e+00  8.421e+00  9.635e+00  9.454e+00  9.641e+00  4.387e+02  1.393e+02  1.416e+03  2.321e+07  9.081e+06  9.457e+07
     80688  8.050e+00  8.676e+00  7.996e+00  8.974e+00  9.535e+00  9.347e+00  9.885e+00  7.779e+02  1.541e+02  2.259e+03  1.161e+08  2.882e+07  4.587e+08
     80689  8.050e+00  8.587e+00  7.885e+00  8.869e+00  9.664e+00  9.480e+00  9.846e+00  8.196e+02  1.541e+02  2.198e+03  8.440e+07  2.025e+07  2.787e+08
     80690  7.575e+00  8.106e+00  7.383e+00  8.452e+00  8.576e+00  8.389e+00  8.934e+00  1.092e+03  2.028e+02  3.194e+03  1.794e+07  6.081e+06  1.058e+08
     80691  8.525e+00  8.892e+00  8.610e+00  9.051e+00  1.011e+01  1.011e+01  1.012e+01  1.426e+03  6.492e+02  2.309e+03  6.622e+07  2.882e+07  1.656e+08
