Title: UV Luminosity Functions at redshifts z ~ 4 to z ~ 10: 
      10000 Galaxies from HST Legacy Fields 
Authors: Bouwens R.J., Illingworth G.D., Oesch P.A., Trenti M., Labbe I., 
        Bradley L., Carollo M., van Dokkum P.G., Gonzalez V., Holwerda B., 
        Franx M., Spitler L., Smit R., Magee D. 
Table: A complete list of the sources included in our z ~ 4, z ~ 5, z ~ 6, 
       z ~ 7, z ~ 8, and z ~ 10 samples
================================================================================
Byte-by-byte Description of file: apj508910t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label  Explanations
--------------------------------------------------------------------------------
   1- 19 A19    ---      ID     Source identifier
  21- 22 I2     h        RAh    Hour of Right Ascension (J2000)
  24- 25 I2     min      RAm    Minute of Right Ascension (J2000)
  27- 31 F5.2   s        RAs    Second of Right Ascension (J2000)
      33 A1     ---      DE-    Sign of the Declination (J2000)
  34- 35 I2     deg      DEd    Degree of Declination (J2000)
  37- 38 I2     arcmin   DEm    Arcminute of Declination (J2000)
  40- 43 F4.1   arcsec   DEs    Arcsecond of Declination (J2000)
  45- 49 F5.2   mag      F160W  Measured F160W-band AB magnitude 
  51- 52 I2     ---      rset   Sample number (1)
  54- 55 I2     ---      dset   Data set number (2)
  57- 61 F5.2   ---      zphot  Photometric Redshift as estimated by EAZY (3)
      62 A1     ---    f_zphot  [*] Flag on zphot (4)
ERSB-2222341411     03 32 22.23 -27 41 41.1 27.68  4  4  3.58
ERSB-2213941386     03 32 21.39 -27 41 38.6 26.23  4  4  4.22
ERSB-2227741350     03 32 22.77 -27 41 35.0 27.03  4  4  2.83
ERSB-2218241243     03 32 21.82 -27 41 24.3 24.75  4  4  3.96
ERSB-2230741220     03 32 23.07 -27 41 22.0 27.59  4  4  3.63
ERSB-2242241294     03 32 24.22 -27 41 29.4 24.78  4  4  4.32
ERSB-2215141179     03 32 21.51 -27 41 17.9 27.79  4  4  4.01
ERSB-2249341164     03 32 24.93 -27 41 16.4 26.74  4  4  3.19
ERSB-2228941151     03 32 22.89 -27 41 15.1 24.65  4  4  3.49
ERSB-2190542075     03 32 19.05 -27 42 07.5 25.23  4  4  4.11
ERSB-2175141580     03 32 17.51 -27 41 58.0 24.88  4  4  3.91
ERSB-2181341555     03 32 18.13 -27 41 55.5 26.25  4  4  3.19*
ERSB-2206914932     03 32 20.69 -27 41 49.3 25.22  4  4  4.16
ERSB-2205714960     03 32 20.57 -27 41 49.6 25.04  4  4  4.16
ERSB-2190841493     03 32 19.08 -27 41 49.3 24.08  4  4  4.43
ERSB-2186541481     03 32 18.65 -27 41 48.1 25.03  4  4  3.91
ERSB-2188641481     03 32 18.86 -27 41 48.1 24.89  4  4  4.27
ERSB-2204641471     03 32 20.46 -27 41 47.1 25.09  4  4  3.96*
ERSB-2170741465     03 32 17.07 -27 41 46.5 27.05  4  4  2.87
ERSB-2187041426     03 32 18.70 -27 41 42.6 26.95  4  4  4.11
ERSB-2208141415     03 32 20.81 -27 41 41.5 25.77  4  4  4.22
ERSB-2173841424     03 32 17.38 -27 41 42.4 24.60  4  4  3.96
ERSB-2185241379     03 32 18.52 -27 41 37.9 27.64  4  4  2.57*
ERSB-2181913613     03 32 18.19 -27 41 36.1 26.54  4  4  3.54
ERSB-2208641348     03 32 20.86 -27 41 34.8 27.16  4  4  3.49
ERSB-2207641308     03 32 20.76 -27 41 30.8 27.49  4  4  3.91
ERSB-2179141304     03 32 17.91 -27 41 30.4 27.47  4  4  3.77
ERSB-2189012172     03 32 18.90 -27 41 21.7 25.41  4  4  3.91
ERSB-2174441187     03 32 17.44 -27 41 18.7 27.24  4  4  3.77
ERSB-2174241173     03 32 17.42 -27 41 17.3 25.85  4  4  3.63
ERSB-2190241172     03 32 19.02 -27 41 17.2 24.52  4  4  3.36*
ERSB-2170341162     03 32 17.03 -27 41 16.2 24.95  4  4  3.32*
ERSB-2188641138     03 32 18.86 -27 41 13.8 25.99  4  4  3.58
ERSB-2180641125     03 32 18.06 -27 41 12.5 26.18  4  4  4.06*
ERSB-2167242080     03 32 16.72 -27 42 08.0 26.81  4  4  3.49
ERSB-2145942055     03 32 14.59 -27 42 05.5 26.85  4  4  4.22
ERSB-2166842044     03 32 16.68 -27 42 04.4 27.20  4  4  2.61*
ERSB-2156842005     03 32 15.68 -27 42 00.5 26.05  4  4  3.72
ERSB-2157641582     03 32 15.76 -27 41 58.2 25.68  4  4  3.87
ERSB-2130341537     03 32 13.03 -27 41 53.7 27.28  4  4  3.54
ERSB-2128041528     03 32 12.80 -27 41 52.8 26.76  4  4  3.15*
ERSB-2139541518     03 32 13.95 -27 41 51.8 25.39  4  4  5.18*
ERSB-2168241492     03 32 16.82 -27 41 49.2 24.11  4  4  3.96
ERSB-2166941473     03 32 16.69 -27 41 47.3 27.06  4  4  3.82
ERSB-2166141469     03 32 16.61 -27 41 46.9 26.37  4  4  3.91
ERSB-2165241483     03 32 16.52 -27 41 48.3 25.49  4  4  3.45*
ERSB-2157914530     03 32 15.79 -27 41 45.3 23.54  4  4  4.11
ERSB-2142541439     03 32 14.25 -27 41 43.9 27.17  4  4  3.77
ERSB-2140141432     03 32 14.01 -27 41 43.2 24.89  4  4  3.82
ERSB-2133441377     03 32 13.34 -27 41 37.7 26.41  4  4  3.19*
ERSB-2157341356     03 32 15.73 -27 41 35.6 27.16  4  4  4.06
ERSB-2154213050     03 32 15.42 -27 41 30.5 25.92  4  4  4.01
ERSB-2133741278     03 32 13.37 -27 41 27.8 25.90  4  4  3.87
ERSB-2127641261     03 32 12.76 -27 41 26.1 25.76  4  4  4.01
ERSB-2160141178     03 32 16.01 -27 41 17.8 25.57  4  4  3.72
ERSB-2157741139     03 32 15.77 -27 41 13.9 25.96  4  4  3.72
ERSB-2124341558     03 32 12.43 -27 41 55.8 25.36  4  4  3.45
ERSB-2113341444     03 32 11.33 -27 41 44.4 26.67  4  4  3.07*
ERSB-2122041374     03 32 12.20 -27 41 37.4 26.71  4  4  3.72
ERSB-2110441305     03 32 11.04 -27 41 30.5 25.58  4  4  2.83*
ERSB-2117841286     03 32 11.78 -27 41 28.6 23.88  4  4  3.49
ERSB-2288841055     03 32 28.88 -27 41 05.5 27.39  4  4  3.82
ERSB-2294441046     03 32 29.44 -27 41 04.6 26.87  4  4  3.36
ERSB-2272841009     03 32 27.28 -27 41 00.9 27.25  4  4  3.27
ERSB-2289841005     03 32 28.98 -27 41 00.5 26.62  4  4  2.72*
ERSB-2273441028     03 32 27.34 -27 41 02.8 23.97  4  4  4.32*
ERSB-2277041048     03 32 27.70 -27 41 04.8 26.39  4  4  3.72
ERSB-2274940504     03 32 27.49 -27 40 50.4 26.48  4  4  3.68
ERSB-2282040533     03 32 28.20 -27 40 53.3 25.31  4  4  3.77
ERSB-2266040482     03 32 26.60 -27 40 48.2 25.01  4  4  4.27
ERSB-2279940467     03 32 27.99 -27 40 46.7 25.47  4  4  3.45
ERSB-2261740405     03 32 26.17 -27 40 40.5 25.90  4  4  4.43*
ERSB-2260840400     03 32 26.08 -27 40 40.0 26.20  4  4  3.72
ERSB-2253540391     03 32 25.35 -27 40 39.1 26.67  4  4  3.45*
ERSB-2257540371     03 32 25.75 -27 40 37.1 26.95  4  4  3.58
ERSB-2279040366     03 32 27.90 -27 40 36.6 25.71  4  4  3.49
ERSB-2254440355     03 32 25.44 -27 40 35.5 25.98  4  4  4.11*
ERSB-2254840341     03 32 25.48 -27 40 34.1 26.20  4  4  3.23
ERSB-2284440326     03 32 28.44 -27 40 32.6 25.74  4  4  4.06
ERSB-2288840296     03 32 28.88 -27 40 29.6 26.07  4  4  3.96*
ERSB-2257940294     03 32 25.79 -27 40 29.4 26.30  4  4  2.87*
ERSB-2236741106     03 32 23.67 -27 41 10.6 26.63  4  4  2.68
ERSB-2240641091     03 32 24.06 -27 41 09.1 27.14  4  4  4.06
ERSB-2231041076     03 32 23.10 -27 41 07.6 26.68  4  4  4.11
ERSB-2238941710     03 32 23.89 -27 41 07.1 25.75  4  4  3.68
ERSB-2243541070     03 32 24.35 -27 41 07.0 25.77  4  4  3.96
ERSB-2229640599     03 32 22.96 -27 40 59.9 24.61  4  4  3.49*
ERSB-2227640581     03 32 22.76 -27 40 58.1 27.08  4  4  3.68
ERSB-2246740468     03 32 24.67 -27 40 46.8 26.10  4  4  4.16
ERSB-2181341027     03 32 18.13 -27 41 02.7 26.67  4  4  3.40
ERSB-2179441032     03 32 17.94 -27 41 03.2 25.61  4  4  3.36
ERSB-2202940571     03 32 20.29 -27 40 57.1 25.87  4  4  4.16*
ERSB-2203740590     03 32 20.37 -27 40 59.0 24.89  4  4  3.40*
ERSB-2161141107     03 32 16.11 -27 41 10.7 26.69  4  4  3.03*
ERSB-2083446068     03 32 08.34 -27 46 06.8 27.01  4  4  3.54
ERSB-2078346047     03 32 07.83 -27 46 04.7 27.21  4  4  3.91
ERSB-2075445580     03 32 07.54 -27 45 58.0 26.59  4  4  3.49
ERSB-2072145514     03 32 07.21 -27 45 51.4 26.60  4  4  3.49
ERSB-2073245274     03 32 07.32 -27 45 27.4 25.73  4  4  4.27*
ERSB-2083245269     03 32 08.32 -27 45 26.9 26.17  4  4  3.63
ERSB-2107045217     03 32 10.70 -27 45 21.7 27.10  4  4  3.54
ERSB-2098545221     03 32 09.85 -27 45 22.1 25.16  4  4  4.22
ERSB-2050246126     03 32 05.02 -27 46 12.6 24.33  4  4  3.96
ERSB-2042846039     03 32 04.28 -27 46 03.9 26.90  4  4  3.87
ERSB-2053046021     03 32 05.30 -27 46 02.1 28.13  4  4  3.58
ERSB-2039846057     03 32 03.98 -27 46 05.7 25.47  4  4  4.11
ERSB-2053045599     03 32 05.30 -27 45 59.9 25.57  4  4  4.06
ERSB-2061445580     03 32 06.14 -27 45 58.0 26.31  4  4  3.58
ERSB-2049445548     03 32 04.94 -27 45 54.8 27.13  4  4  3.40*
ERSB-2037745542     03 32 03.77 -27 45 54.2 24.69  4  4  3.87
ERSB-2054745518     03 32 05.47 -27 45 51.8 26.69  4  4  3.54
ERSB-2042345439     03 32 04.23 -27 45 43.9 27.28  4  4  3.40
ERSB-2032145375     03 32 03.21 -27 45 37.5 25.85  4  4  3.36
ERSB-2037945311     03 32 03.79 -27 45 31.1 26.49  4  4  3.72
ERSB-2047545310     03 32 04.75 -27 45 31.0 25.40  4  4  4.22*
ERSB-2036945310     03 32 03.69 -27 45 31.0 25.58  4  4  3.87
ERSB-3251752991     03 32 05.17 -27 45 29.9 24.74  4  4  4.16*
ERSB-2048245272     03 32 04.82 -27 45 27.2 27.54  4  4  3.87
ERSB-2041745278     03 32 04.17 -27 45 27.8 25.25  4  4  4.06
ERSB-2033245264     03 32 03.32 -27 45 26.4 23.85  4  4  3.68
ERSB-2051145201     03 32 05.11 -27 45 20.1 26.77  4  4  3.91
ERSB-2072245152     03 32 07.22 -27 45 15.2 25.97  4  4  3.40*
ERSB-2107745151     03 32 10.77 -27 45 15.1 25.40  4  4  4.16*
ERSB-2084745123     03 32 08.47 -27 45 12.3 25.54  4  4  3.49
ERSB-2068145116     03 32 06.81 -27 45 11.6 27.22  4  4  3.91
ERSB-2073145024     03 32 07.31 -27 45 02.4 26.01  4  4  4.22
ERSB-2098544598     03 32 09.85 -27 44 59.8 26.02  4  4  4.43*
ERSB-2090544587     03 32 09.05 -27 44 58.7 25.48  4  4  2.91*
ERSB-2076344584     03 32 07.63 -27 44 58.4 27.05  4  4  3.63
ERSB-2095044556     03 32 09.50 -27 44 55.6 25.60  4  4  3.19*
ERSB-2084544388     03 32 08.45 -27 44 38.8 25.40  4  4  3.91
ERSB-2104044386     03 32 10.40 -27 44 38.6 25.62  4  4  3.72
ERSB-2078544357     03 32 07.85 -27 44 35.7 26.60  4  4  4.37*
ERSB-2105144307     03 32 10.51 -27 44 30.7 26.29  4  4  3.63
ERSB-2087444300     03 32 08.74 -27 44 30.0 26.98  4  4  4.32
ERSB-2074644299     03 32 07.46 -27 44 29.9 26.25  4  4  3.36*
ERSB-2106544292     03 32 10.65 -27 44 29.2 25.62  4  4  4.27
ERSB-2091644289     03 32 09.16 -27 44 28.9 26.73  4  4  3.91
ERSB-2046045161     03 32 04.60 -27 45 16.1 27.14  4  4  3.49
ERSB-2035545080     03 32 03.55 -27 45 08.0 26.37  4  4  3.82
ERSB-2035445062     03 32 03.54 -27 45 06.2 24.90  4  4  4.16
ERSB-2035445043     03 32 03.54 -27 45 04.3 25.64  4  4  4.43
ERSB-2061745018     03 32 06.17 -27 45 01.8 24.33  4  4  3.68
ERSB-2028844590     03 32 02.88 -27 44 59.0 27.27  4  4  4.22
ERSB-2039344567     03 32 03.93 -27 44 56.7 25.66  4  4  3.87*
ERSB-2057744509     03 32 05.77 -27 44 50.9 25.44  4  4  3.45
ERSB-2048644513     03 32 04.86 -27 44 51.3 23.09  4  4  3.45*
ERSB-2047744507     03 32 04.77 -27 44 50.7 26.19  4  4  4.01
ERSB-2025844507     03 32 02.58 -27 44 50.7 26.40  4  4  2.50*
ERSB-2064444480     03 32 06.44 -27 44 48.0 27.87  4  4  4.11
ERSB-2041144469     03 32 04.11 -27 44 46.9 24.74  4  4  3.63
ERSB-2057044482     03 32 05.70 -27 44 48.2 25.36  4  4  4.43*
ERSB-2050244460     03 32 05.02 -27 44 46.0 27.41  4  4  3.72
ERSB-2042044446     03 32 04.20 -27 44 44.6 26.99  4  4  3.32*
ERSB-2036844415     03 32 03.68 -27 44 41.5 26.00  4  4  4.27
ERSB-2028244394     03 32 02.82 -27 44 39.4 26.25  4  4  3.87
ERSB-2049944375     03 32 04.99 -27 44 37.5 27.26  4  4  3.15
ERSB-2026544359     03 32 02.65 -27 44 35.9 25.13  4  4  3.49
ERSB-2033444305     03 32 03.34 -27 44 30.5 25.47  4  4  3.96
ERSB-2030844295     03 32 03.08 -27 44 29.5 25.57  4  4  4.32*
ERSB-2048744268     03 32 04.87 -27 44 26.8 27.01  4  4  3.40
ERSB-2039044266     03 32 03.90 -27 44 26.6 27.49  4  4  3.63
ERSB-2089544184     03 32 08.95 -27 44 18.4 26.87  4  4  3.96
ERSB-2070744164     03 32 07.07 -27 44 16.4 27.21  4  4  4.43
ERSB-2090544156     03 32 09.05 -27 44 15.6 27.38  4  4  3.36
ERSB-2067644148     03 32 06.76 -27 44 14.8 27.57  4  4  2.95
ERSB-2086044144     03 32 08.60 -27 44 14.4 25.73  4  4  2.95*
ERSB-2076244109     03 32 07.62 -27 44 10.9 27.08  4  4  4.27*
ERSB-2073944056     03 32 07.39 -27 44 05.6 25.15  4  4  3.58
ERSB-2107444011     03 32 10.74 -27 44 01.1 26.06  4  4  4.22*
ERSB-2109143580     03 32 10.91 -27 43 58.0 26.34  4  4  2.50*
ERSB-2106543575     03 32 10.65 -27 43 57.5 27.13  4  4  3.63
ERSB-2090643535     03 32 09.06 -27 43 53.5 25.86  4  4  4.43
ERSB-2078343518     03 32 07.83 -27 43 51.8 26.74  4  4  3.91
ERSB-2077443517     03 32 07.74 -27 43 51.7 25.49  4  4  3.77
ERSB-2077043499     03 32 07.70 -27 43 49.9 26.17  4  4  4.32
ERSB-2075643493     03 32 07.56 -27 43 49.3 27.89  4  4  3.68
ERSB-2072443481     03 32 07.24 -27 43 48.1 25.61  4  4  4.06
ERSB-2097343483     03 32 09.73 -27 43 48.3 25.43  4  4  4.32
ERSB-2102743465     03 32 10.27 -27 43 46.5 26.46  4  4  4.22
ERSB-2082543426     03 32 08.25 -27 43 42.6 26.40  4  4  3.87
ERSB-2097143402     03 32 09.71 -27 43 40.2 26.56  4  4  4.32*
ERSB-2093243387     03 32 09.32 -27 43 38.7 25.29  4  4  4.22
ERSB-2106343389     03 32 10.63 -27 43 38.9 26.88  4  4  3.27
ERSB-2042944178     03 32 04.29 -27 44 17.8 27.33  4  4  3.54
ERSB-2046644170     03 32 04.66 -27 44 17.0 26.35  4  4  4.06
ERSB-2034044206     03 32 03.40 -27 44 20.6 25.41  4  4  3.87
ERSB-2034744169     03 32 03.47 -27 44 16.9 24.45  4  4  4.11
ERSB-2033844172     03 32 03.38 -27 44 17.2 26.58  4  4  4.32
ERSB-2033344154     03 32 03.33 -27 44 15.4 25.37  4  4  3.91
ERSB-2034144132     03 32 03.41 -27 44 13.2 26.02  4  4  4.06
ERSB-2040544118     03 32 04.05 -27 44 11.8 26.42  4  4  4.11
ERSB-2043344076     03 32 04.33 -27 44 07.6 26.86  4  4  3.32
ERSB-2054544077     03 32 05.45 -27 44 07.7 25.49  4  4  3.19*
ERSB-2065443597     03 32 06.54 -27 43 59.7 26.04  4  4  3.63
ERSB-2065643572     03 32 06.56 -27 43 57.2 26.03  4  4  4.11
ERSB-2048343547     03 32 04.83 -27 43 54.7 24.75  4  4  3.96
ERSB-2031043506     03 32 03.10 -27 43 50.6 26.36  4  4  3.87
ERSB-2058143498     03 32 05.81 -27 43 49.8 27.61  4  4  4.16
ERSB-2029143493     03 32 02.91 -27 43 49.3 26.00  4  4  4.22*
ERSB-2028743481     03 32 02.87 -27 43 48.1 24.74  4  4  3.87
ERSB-2061543472     03 32 06.15 -27 43 47.2 26.40  4  4  3.19*
ERSB-2050243468     03 32 05.02 -27 43 46.8 27.39  4  4  4.16
ERSB-3241134530     03 32 04.11 -27 43 45.3 25.49  4  4  3.54
ERSB-2051143397     03 32 05.11 -27 43 39.7 26.08  4  4  4.22*
ERSB-2037043389     03 32 03.70 -27 43 38.9 27.19  4  4  3.68
ERSB-2048643345     03 32 04.86 -27 43 34.5 26.29  4  4  4.43
ERSB-2064243319     03 32 06.42 -27 43 31.9 26.43  4  4  3.91
ERSB-2023244191     03 32 02.32 -27 44 19.1 25.76  4  4  3.49
ERSB-2021644096     03 32 02.16 -27 44 09.6 25.46  4  4  3.82
ERSB-2016243450     03 32 01.62 -27 43 45.0 27.21  4  4  3.87
ERSB-2019843407     03 32 01.98 -27 43 40.7 27.89  4  4  3.58
ERSB-2018443396     03 32 01.84 -27 43 39.6 26.20  4  4  4.16
ERSB-2010243394     03 32 01.02 -27 43 39.4 26.36  4  4  3.72
ERSB-2014643372     03 32 01.46 -27 43 37.2 25.43  4  4  3.58
ERSB-2009343360     03 32 00.93 -27 43 36.0 26.85  4  4  4.16
ERSB-2003543314     03 32 00.35 -27 43 31.4 25.99  4  4  3.58
ERSB-2077343276     03 32 07.73 -27 43 27.6 26.34  4  4  3.72
ERSB-2072243268     03 32 07.22 -27 43 26.8 26.10  4  4  4.37
ERSB-2080643259     03 32 08.06 -27 43 25.9 26.48  4  4  3.54
ERSB-2072443233     03 32 07.24 -27 43 23.3 26.95  4  4  3.58
ERSB-2088343071     03 32 08.83 -27 43 07.1 26.44  4  4  3.49
ERSB-2082143028     03 32 08.21 -27 43 02.8 27.51  4  4  3.82
ERSB-2079343024     03 32 07.93 -27 43 02.4 24.99  4  4  4.27*
ERSB-2092843020     03 32 09.28 -27 43 02.0 24.75  4  4  4.27*
ERSB-2077943013     03 32 07.79 -27 43 01.3 27.28  4  4  3.63
ERSB-2092942592     03 32 09.29 -27 42 59.2 26.78  4  4  3.36
ERSB-2066342597     03 32 06.63 -27 42 59.7 26.71  4  4  3.72
ERSB-2074142479     03 32 07.41 -27 42 47.9 25.61  4  4  3.87
ERSB-2070842456     03 32 07.08 -27 42 45.6 26.46  4  4  3.36
ERSB-2073142435     03 32 07.31 -27 42 43.5 26.90  4  4  3.54
ERSB-2106242426     03 32 10.62 -27 42 42.6 27.30  4  4  3.03*
ERSB-2105742416     03 32 10.57 -27 42 41.6 26.31  4  4  3.32
ERSB-2092342388     03 32 09.23 -27 42 38.8 26.58  4  4  3.45
ERSB-2099442345     03 32 09.94 -27 42 34.5 27.28  4  4  4.01
ERSB-2078542392     03 32 07.85 -27 42 39.2 25.93  4  4  4.22
ERSB-2040543228     03 32 04.05 -27 43 22.8 25.23  4  4  4.22
ERSB-2025043189     03 32 02.50 -27 43 18.9 27.10  4  4  4.27*
ERSB-2050943001     03 32 05.09 -27 43 00.1 27.15  4  4  2.99*
ERSB-3265325896     03 32 06.53 -27 42 58.9 24.64  4  4  3.58
ERSB-2056042579     03 32 05.60 -27 42 57.9 26.15  4  4  3.36
ERSB-2053442572     03 32 05.34 -27 42 57.2 26.90  4  4  3.40
ERSB-2048242448     03 32 04.82 -27 42 44.8 27.06  4  4  2.95*
ERSB-2063842370     03 32 06.38 -27 42 37.0 27.17  4  4  3.87
ERSB-2060642363     03 32 06.06 -27 42 36.3 26.72  4  4  4.32*
ERSB-2003443271     03 32 00.34 -27 43 27.1 26.73  4  4  4.32
ERSB-2019243230     03 32 01.92 -27 43 23.0 26.96  4  4  3.32
ERSB-2017743186     03 32 01.77 -27 43 18.6 26.74  4  4  3.77
ERSB-2016543174     03 32 01.65 -27 43 17.4 26.26  4  4  3.49
ERSB-2015843168     03 32 01.58 -27 43 16.8 27.48  4  4  3.82
ERSB-2021643011     03 32 02.16 -27 43 01.1 26.80  4  4  3.40
ERSB-3223625341     03 32 02.36 -27 42 53.4 27.01  4  4  3.49
ERSB-2010342470     03 32 01.03 -27 42 47.0 26.50  4  4  4.11
ERSB-1595742455     03 31 59.57 -27 42 45.5 25.22  4  4  2.91*
ERSB-2020442434     03 32 02.04 -27 42 43.4 25.23  4  4  4.43
ERSB-1598542350     03 31 59.85 -27 42 35.0 25.99  4  4  4.06
ERSB-2075142297     03 32 07.51 -27 42 29.7 27.61  4  4  2.61*
ERSB-2108742188     03 32 10.87 -27 42 18.8 27.03  4  4  3.45
ERSB-2095742172     03 32 09.57 -27 42 17.2 26.52  4  4  3.87
ERSB-2094942121     03 32 09.49 -27 42 12.1 26.20  4  4  4.43*
ERSB-2085242209     03 32 08.52 -27 42 20.9 25.40  4  4  3.54
ERSB-2086842103     03 32 08.68 -27 42 10.3 27.74  4  4  3.72
ERSB-2061242296     03 32 06.12 -27 42 29.6 26.47  4  4  3.77
ERSB-2051742177     03 32 05.17 -27 42 17.7 26.00  4  4  4.32*
ERSB-2029242128     03 32 02.92 -27 42 12.8 25.83  4  4  3.07*
ERSB-2007342235     03 32 00.73 -27 42 23.5 26.39  4  4  4.48
ERSB-2079741562     03 32 07.97 -27 41 56.2 26.90  4  4  3.32*
ERSB-2100841555     03 32 10.08 -27 41 55.5 25.54  4  4  3.91
ERSB-2108741543     03 32 10.87 -27 41 54.3 24.66  4  4  4.11*
ERSB-2107115440     03 32 10.71 -27 41 54.4 26.79  4  4  3.96
ERSB-2078841526     03 32 07.88 -27 41 52.6 26.54  4  4  4.11*
ERSB-2069441529     03 32 06.94 -27 41 52.9 26.53  4  4  3.58
ERSB-2099441515     03 32 09.94 -27 41 51.5 25.77  4  4  3.96
ERSB-2088441495     03 32 08.84 -27 41 49.5 24.99  4  4  3.54*
ERSB-2099341447     03 32 09.93 -27 41 44.7 24.96  4  4  3.72
ERSB-2054742066     03 32 05.47 -27 42 06.6 25.01  4  4  3.96*
ERSB-2036242013     03 32 03.62 -27 42 01.3 25.86  4  4  3.87
ERSB-2065841593     03 32 06.58 -27 41 59.3 24.80  4  4  3.96
HUDF091V-3022642348 03 33 02.26 -27 42 34.8 28.00  5  2  4.54
HUDF091V-3026542292 03 33 02.65 -27 42 29.2 27.77  5  2  4.65
HUDF091V-3033742270 03 33 03.37 -27 42 27.0 27.05  5  2  4.76
HUDF091V-3007842217 03 33 00.78 -27 42 21.7 28.10  5  2  4.59
HUDF091V-3027142180 03 33 02.71 -27 42 18.0 28.17  5  2  4.70
HUDF091V-3027342133 03 33 02.73 -27 42 13.3 28.62  5  2  4.88
HUDF091V-3037842122 03 33 03.78 -27 42 12.2 28.28  5  2  5.00
HUDF091V-3012742118 03 33 01.27 -27 42 11.8 28.21  5  2  4.82
HUDF091V-3033642035 03 33 03.36 -27 42 03.5 26.24  5  2  4.76
HUDF091V-3028642015 03 33 02.86 -27 42 01.5 25.88  5  2  5.24
HUDF091V-3031841573 03 33 03.18 -27 41 57.3 26.43  5  2  4.48*
HUDF091V-3012241512 03 33 01.22 -27 41 51.2 27.86  5  2  4.59
HUDF091V-3003142139 03 33 00.31 -27 42 13.9 28.19  5  2  4.48
HUDF091V-2594242062 03 32 59.42 -27 42 06.2 29.29  5  2  4.70
HUDF091V-2591642020 03 32 59.16 -27 42 02.0 27.46  5  2  4.06
HUDF091V-2591442009 03 32 59.14 -27 42 00.9 26.88  5  2  5.12
HUDF091V-2597841517 03 32 59.78 -27 41 51.7 27.41  5  2  4.54
HUDF091V-2583641497 03 32 58.36 -27 41 49.7 25.28  5  2  4.65
HUDF091V-3053441475 03 33 05.34 -27 41 47.5 27.63  5  2  5.43
HUDF091V-3050241393 03 33 05.02 -27 41 39.3 28.05  5  2  4.48
HUDF091V-3060941371 03 33 06.09 -27 41 37.1 27.12  5  2  5.00
HUDF091V-3062241346 03 33 06.22 -27 41 34.6 27.38  5  2  4.94
HUDF091V-3058341334 03 33 05.83 -27 41 33.4 28.97  5  2  5.43
HUDF091V-3049441334 03 33 04.94 -27 41 33.4 27.66  5  2  4.48
HUDF091V-3058441231 03 33 05.84 -27 41 23.1 27.09  5  2  4.54
HUDF091V-3047241229 03 33 04.72 -27 41 22.9 26.70  5  2  5.18
HUDF091V-3056841189 03 33 05.68 -27 41 18.9 28.71  5  2  4.70
HUDF091V-3047841112 03 33 04.78 -27 41 11.2 28.32  5  2  4.88
HUDF091V-3051541095 03 33 05.15 -27 41 09.5 28.82  5  2  5.24
HUDF091V-3064641077 03 33 06.46 -27 41 07.7 29.55  5  2  5.00
HUDF091V-3045441060 03 33 04.54 -27 41 06.0 27.00  5  2  4.82
HUDF091V-3057441014 03 33 05.74 -27 41 01.4 25.12  5  2  5.30
HUDF091V-3060840591 03 33 06.08 -27 40 59.1 29.16  5  2  4.59
HUDF091V-3061140568 03 33 06.11 -27 40 56.8 28.26  5  2  4.48
HUDF091V-3006841487 03 33 00.68 -27 41 48.7 27.59  5  2  5.06
HUDF091V-3033741478 03 33 03.37 -27 41 47.8 28.25  5  2  5.12
HUDF091V-3027741436 03 33 02.77 -27 41 43.6 26.32  5  2  4.65
HUDF091V-3033941413 03 33 03.39 -27 41 41.3 27.30  5  2  4.94
HUDF091V-3026241303 03 33 02.62 -27 41 30.3 27.81  5  2  4.48
HUDF091V-3022941101 03 33 02.29 -27 41 10.1 26.98  5  2  4.70
HUDF091V-3009841102 03 33 00.98 -27 41 10.2 27.79  5  2  4.94
HUDF091V-3032441080 03 33 03.24 -27 41 08.0 26.17  5  2  5.49
HUDF091V-3032741073 03 33 03.27 -27 41 07.3 27.43  5  2  5.18
HUDF091V-3336941667 03 33 03.69 -27 41 06.6 27.37  5  2  5.36
HUDF091V-3029141058 03 33 02.91 -27 41 05.8 28.60  5  2  5.30
HUDF091V-3008641036 03 33 00.86 -27 41 03.6 27.83  5  2  4.48
HUDF091V-2583641413 03 32 58.36 -27 41 41.3 28.15  5  2  4.76
HUDF091V-2575441326 03 32 57.54 -27 41 32.6 28.51  5  2  4.88
HUDF091V-2577441258 03 32 57.74 -27 41 25.8 26.79  5  2  4.70
HUDF091V-2593641274 03 32 59.36 -27 41 27.4 27.27  5  2  5.24
HUDF091V-2566341164 03 32 56.63 -27 41 16.4 29.13  5  2  4.76
HUDF091V-2563841143 03 32 56.38 -27 41 14.3 28.28  5  2  5.12*
HUDF091V-2567941108 03 32 56.79 -27 41 10.8 27.52  5  2  5.12
HUDF091V-2592841108 03 32 59.28 -27 41 10.8 25.04  5  2  5.18
HUDF091V-3003341037 03 33 00.33 -27 41 03.7 27.73  5  2  4.88
HUDF091V-2565740559 03 32 56.57 -27 40 55.9 28.41  5  2  4.70
HUDF091V-2558241209 03 32 55.82 -27 41 20.9 27.86  5  2  5.06
HUDF091V-2557241146 03 32 55.72 -27 41 14.6 28.84  5  2  4.54
